vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2.0,2020-01-01T00:32:48.000,2020-01-01T00:36:10.000,1.0,1.14,1.0,N,141,229,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01T00:36:46.000,2020-01-01T00:49:29.000,1.0,2.41,1.0,N,229,234,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2.0,2020-01-01T00:56:54.000,2020-01-01T01:08:49.000,1.0,1.55,1.0,N,107,211,1.0,9.5,0.5,0.5,3.0,0.0,0.3,16.3,2.5
2.0,2020-01-01T00:05:05.000,2020-01-01T00:19:55.000,1.0,4.52,1.0,N,113,262,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2.0,2020-01-01T00:32:39.000,2020-01-01T00:36:14.000,1.0,0.89,1.0,N,237,263,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01T00:39:23.000,2020-01-01T00:43:13.000,1.0,0.77,1.0,N,236,263,1.0,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
2.0,2020-01-01T00:46:39.000,2020-01-01T00:48:56.000,1.0,0.5,1.0,N,141,141,1.0,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
2.0,2020-01-01T00:52:23.000,2020-01-01T01:12:22.000,1.0,6.43,1.0,N,263,212,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
2.0,2020-01-01T00:34:49.000,2020-01-01T00:37:49.000,1.0,0.48,1.0,N,249,90,1.0,4.0,0.5,0.5,1.17,0.0,0.3,8.97,2.5
2.0,2020-01-01T00:39:04.000,2020-01-01T00:49:38.000,1.0,1.6,1.0,N,90,246,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-01T01:01:11.000,2020-01-01T01:14:01.000,1.0,1.07,1.0,N,90,186,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2.0,2020-01-01T00:14:47.000,2020-01-01T00:23:03.000,3.0,1.55,1.0,N,233,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-01T00:47:14.000,2020-01-01T00:55:02.000,1.0,1.21,1.0,N,249,68,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-01T00:58:17.000,2020-01-01T01:23:39.000,1.0,4.57,1.0,N,68,262,2.0,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
2.0,2020-01-01T00:21:28.000,2020-01-01T00:43:16.000,1.0,3.4,1.0,N,43,68,1.0,16.5,0.5,0.5,5.08,0.0,0.3,25.38,2.5
2.0,2020-01-01T00:50:06.000,2020-01-01T01:22:31.000,1.0,7.54,1.0,N,186,42,2.0,27.5,0.5,0.5,0.0,0.0,0.3,31.3,2.5
1.0,2020-01-01T00:09:20.000,2020-01-01T00:21:03.000,1.0,2.2,1.0,N,262,238,1.0,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
1.0,2020-01-01T00:22:51.000,2020-01-01T00:43:07.000,1.0,4.6,1.0,N,239,113,1.0,18.0,3.0,0.5,4.36,0.0,0.3,26.16,2.5
1.0,2020-01-01T00:50:44.000,2020-01-01T01:23:44.000,1.0,5.7,1.0,N,107,151,1.0,24.5,3.0,0.5,4.0,0.0,0.3,32.3,2.5
2.0,2020-01-01T00:14:33.000,2020-01-01T00:26:40.000,2.0,1.38,1.0,N,68,90,1.0,8.5,0.5,0.5,1.5,0.0,0.3,13.8,2.5
2.0,2020-01-01T00:30:18.000,2020-01-01T01:14:34.000,2.0,6.57,1.0,N,186,263,1.0,29.0,0.5,0.5,8.2,0.0,0.3,41.0,2.5
2.0,2020-01-01T00:13:35.000,2020-01-01T00:40:22.000,2.0,3.55,1.0,N,237,144,1.0,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2.0,2020-01-01T00:44:59.000,2020-01-01T00:53:49.000,2.0,1.42,1.0,N,79,233,1.0,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
2.0,2020-01-01T01:00:07.000,2020-01-01T01:15:21.000,2.0,4.58,1.0,N,170,209,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2.0,2020-01-01T00:30:28.000,2020-01-01T00:40:23.000,1.0,1.49,1.0,N,148,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-01T00:49:55.000,2020-01-01T01:01:00.000,1.0,1.9,1.0,N,234,125,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1.0,2020-01-01T00:35:11.000,2020-01-01T00:47:44.000,2.0,3.5,1.0,N,107,262,1.0,12.0,3.0,0.5,2.2,0.0,0.3,18.0,2.5
1.0,2020-01-01T00:55:10.000,2020-01-01T01:00:41.000,4.0,1.4,1.0,N,141,229,1.0,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
2.0,2020-01-01T00:23:35.000,2020-01-01T00:29:55.000,4.0,0.82,1.0,N,162,161,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01T00:31:33.000,2020-01-01T00:56:27.000,2.0,7.16,1.0,N,161,261,2.0,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
1.0,2020-01-01T00:06:47.000,2020-01-01T00:24:52.000,3.0,1.8,1.0,N,158,148,1.0,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
1.0,2020-01-01T00:27:58.000,2020-01-01T00:48:54.000,2.0,2.5,1.0,N,148,170,1.0,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
1.0,2020-01-01T00:59:13.000,2020-01-01T01:12:59.000,2.0,1.4,1.0,N,170,246,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1.0,2020-01-01T00:18:18.000,2020-01-01T00:28:35.000,2.0,1.4,1.0,N,114,4,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1.0,2020-01-01T00:33:20.000,2020-01-01T01:07:24.000,1.0,3.2,1.0,N,79,246,1.0,21.5,3.0,0.5,6.3,0.0,0.3,31.6,2.5
2.0,2020-01-01T00:10:40.000,2020-01-01T00:19:41.000,1.0,1.59,1.0,N,249,144,1.0,8.0,0.5,0.5,3.54,0.0,0.3,15.34,2.5
2.0,2020-01-01T00:24:34.000,2020-01-01T00:40:13.000,1.0,2.47,1.0,N,144,233,1.0,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5
2.0,2020-01-01T00:51:34.000,2020-01-01T00:58:35.000,1.0,0.98,1.0,N,229,170,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1.0,2020-01-01T00:14:17.000,2020-01-01T00:32:51.000,1.0,3.3,1.0,N,239,233,1.0,14.5,3.0,0.5,4.55,0.0,0.3,22.85,2.5
2.0,2020-01-01T00:40:25.000,2020-01-01T01:03:01.000,1.0,6.59,1.0,N,229,173,2.0,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
2.0,2020-01-01T00:14:56.000,2020-01-01T00:26:03.000,5.0,3.86,1.0,N,211,80,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1.0,2020-01-01T00:11:13.000,2020-01-01T00:16:42.000,1.0,1.0,1.0,N,231,13,1.0,6.0,3.0,0.5,2.45,0.0,0.3,12.25,2.5
1.0,2020-01-01T00:32:14.000,2020-01-01T00:47:25.000,1.0,2.5,1.0,N,87,113,1.0,11.5,3.0,0.5,2.3,0.0,0.3,17.6,2.5
1.0,2020-01-01T00:53:50.000,2020-01-01T01:06:29.000,1.0,2.0,1.0,N,114,170,1.0,10.0,3.0,0.5,1.0,0.0,0.3,14.8,2.5
2.0,2020-01-01T00:19:02.000,2020-01-01T00:31:19.000,1.0,1.52,1.0,N,114,68,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2.0,2020-01-01T00:47:08.000,2020-01-01T00:59:21.000,1.0,1.95,1.0,N,68,79,1.0,10.0,0.5,0.5,4.14,0.0,0.3,17.94,2.5
2.0,2020-01-01T00:21:23.000,2020-01-01T00:29:47.000,1.0,2.2,1.0,N,43,238,1.0,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
2.0,2020-01-01T00:36:59.000,2020-01-01T00:45:25.000,1.0,1.62,1.0,N,142,237,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01T00:55:25.000,2020-01-01T01:07:42.000,1.0,2.19,1.0,N,43,143,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1.0,2020-01-01T00:03:11.000,2020-01-01T00:21:13.000,1.0,4.2,1.0,N,68,238,1.0,17.0,3.0,0.5,6.2,0.0,0.3,27.0,2.5
1.0,2020-01-01T00:27:53.000,2020-01-01T00:41:59.000,1.0,1.4,1.0,N,239,48,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1.0,2020-01-01T00:47:39.000,2020-01-01T01:07:30.000,1.0,2.9,1.0,N,48,234,2.0,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
2.0,2020-01-01T00:30:50.000,2020-01-01T00:38:30.000,1.0,0.73,1.0,N,79,107,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01T00:50:06.000,2020-01-01T01:18:55.000,1.0,5.47,1.0,N,170,42,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
2.0,2020-01-01T00:24:08.000,2020-01-01T00:37:31.000,2.0,1.3,1.0,N,137,234,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2.0,2020-01-01T00:52:37.000,2020-01-01T01:01:19.000,2.0,1.23,1.0,N,249,79,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-01T00:20:10.000,2020-01-01T00:26:06.000,1.0,1.3,1.0,N,229,137,1.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01T00:30:57.000,2020-01-01T00:44:28.000,1.0,1.37,1.0,N,79,90,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2.0,2020-01-01T00:50:20.000,2020-01-01T00:59:32.000,1.0,1.47,1.0,N,90,79,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1.0,2020-01-01T00:13:40.000,2020-01-01T00:41:08.000,2.0,7.2,1.0,N,151,79,1.0,25.0,3.0,0.5,0.0,0.0,0.3,28.8,2.5
2.0,2020-01-01T00:30:36.000,2020-01-01T00:43:48.000,2.0,2.33,1.0,N,238,262,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2.0,2020-01-01T00:47:22.000,2020-01-01T00:52:25.000,2.0,1.41,1.0,N,263,229,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01T00:55:12.000,2020-01-01T01:05:25.000,2.0,1.95,1.0,N,229,236,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-01T00:22:19.000,2020-01-01T00:36:01.000,1.0,4.3,1.0,N,170,7,1.0,14.5,0.5,0.5,1.9,0.0,0.3,20.2,2.5
2.0,2020-01-01T00:39:12.000,2020-01-01T00:46:23.000,1.0,0.97,1.0,N,7,179,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2.0,2020-01-01T00:48:06.000,2020-01-01T00:56:27.000,1.0,1.91,1.0,N,179,223,1.0,8.5,0.5,0.5,2.94,0.0,0.3,12.74,0.0
2.0,2020-01-01T00:13:11.000,2020-01-01T00:21:26.000,1.0,2.06,1.0,N,236,24,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-01T00:30:26.000,2020-01-01T00:44:38.000,1.0,6.79,1.0,N,151,127,2.0,21.0,0.5,0.5,0.0,0.0,0.3,22.3,0.0
2.0,2020-01-01T00:56:58.000,2020-01-01T01:07:33.000,1.0,4.74,1.0,N,166,50,1.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
1.0,2020-01-01T00:23:56.000,2020-01-01T00:47:29.000,4.0,2.0,1.0,N,264,229,2.0,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
2.0,2020-01-01T00:17:11.000,2020-01-01T00:24:04.000,1.0,1.7,1.0,N,143,151,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01T00:28:57.000,2020-01-01T00:35:46.000,1.0,1.06,1.0,N,151,238,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01T00:36:28.000,2020-01-01T00:47:14.000,1.0,2.0,1.0,N,238,163,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2.0,2020-01-01T00:49:33.000,2020-01-01T00:54:59.000,1.0,0.94,1.0,N,237,236,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01T00:59:30.000,2020-01-01T01:07:13.000,1.0,1.17,1.0,N,237,236,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1.0,2020-01-01T00:24:32.000,2020-01-01T00:36:42.000,3.0,0.9,1.0,N,234,137,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
2.0,2020-01-01T00:42:43.000,2020-01-01T00:50:03.000,1.0,0.65,1.0,N,107,137,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01T01:00:12.000,2020-01-01T01:04:21.000,1.0,0.57,1.0,N,107,107,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-01T00:04:53.000,2020-01-01T00:29:55.000,1.0,2.05,1.0,N,43,234,1.0,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5
2.0,2020-01-01T00:30:45.000,2020-01-01T00:43:10.000,1.0,1.59,1.0,N,234,4,1.0,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
1.0,2020-01-01T00:19:41.000,2020-01-01T00:34:06.000,2.0,3.9,1.0,N,114,140,1.0,13.5,3.0,0.5,2.0,0.0,0.3,19.3,2.5
1.0,2020-01-01T00:37:40.000,2020-01-01T00:50:58.000,1.0,3.6,1.0,N,263,166,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
1.0,2020-01-01T00:55:46.000,2020-01-01T01:06:20.000,1.0,2.9,1.0,N,166,236,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1.0,2020-01-01T00:19:46.000,2020-01-01T00:40:31.000,2.0,3.4,1.0,N,68,148,2.0,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1.0,2020-01-01T00:41:56.000,2020-01-01T00:58:34.000,1.0,3.1,1.0,N,148,255,1.0,14.0,3.0,0.5,4.45,0.0,0.3,22.25,2.5
2.0,2020-01-01T00:04:02.000,2020-01-01T00:10:49.000,1.0,1.25,1.0,N,170,229,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01T00:19:04.000,2020-01-01T00:23:34.000,1.0,0.81,1.0,N,142,143,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2.0,2020-01-01T00:29:21.000,2020-01-01T00:34:25.000,1.0,1.22,1.0,N,142,239,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01T00:37:39.000,2020-01-01T00:42:10.000,1.0,0.88,1.0,N,239,142,1.0,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
2.0,2020-01-01T00:44:43.000,2020-01-01T01:01:27.000,1.0,2.23,1.0,N,142,140,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2.0,2020-01-01T00:13:09.000,2020-01-01T00:14:43.000,2.0,0.53,1.0,N,141,263,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2.0,2020-01-01T00:16:59.000,2020-01-01T00:23:50.000,1.0,2.0,1.0,N,263,74,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-01T00:30:27.000,2020-01-01T00:34:52.000,1.0,1.16,1.0,N,263,141,1.0,5.5,0.5,0.5,0.93,0.0,0.3,10.23,2.5
2.0,2020-01-01T00:36:13.000,2020-01-01T00:44:03.000,1.0,1.88,1.0,N,237,170,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-01T00:24:05.000,2020-01-01T00:32:47.000,4.0,1.48,1.0,N,166,43,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-01T00:42:26.000,2020-01-01T00:49:06.000,3.0,1.27,1.0,N,239,143,1.0,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
2.0,2020-01-01T00:53:08.000,2020-01-01T00:59:44.000,2.0,1.66,1.0,N,143,239,1.0,7.0,0.5,0.5,2.16,0.0,0.3,14.91,2.5
2.0,2020-01-01T00:10:55.000,2020-01-01T00:15:44.000,1.0,0.63,1.0,N,113,114,1.0,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
2.0,2020-01-01T00:40:25.000,2020-01-01T01:00:30.000,1.0,2.86,1.0,N,68,79,1.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2.0,2020-01-01T00:25:48.000,2020-01-01T00:31:58.000,1.0,0.66,1.0,N,234,107,1.0,5.5,0.5,0.5,1.4,0.0,0.3,10.7,2.5
2.0,2020-01-01T00:56:53.000,2020-01-01T01:28:56.000,1.0,9.11,1.0,N,161,244,1.0,32.0,0.5,0.5,7.16,0.0,0.3,42.96,2.5
2.0,2020-01-01T00:31:27.000,2020-01-01T00:39:00.000,5.0,0.95,1.0,N,114,79,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01T00:41:18.000,2020-01-01T01:08:31.000,5.0,5.14,1.0,N,79,225,1.0,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
1.0,2020-01-01T00:28:38.000,2020-01-01T01:00:59.000,2.0,2.0,1.0,N,161,68,3.0,19.0,3.0,0.5,0.0,0.0,0.3,22.8,2.5
2.0,2020-01-01T00:31:33.000,2020-01-01T00:38:47.000,1.0,1.0,1.0,N,90,249,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01T00:39:58.000,2020-01-01T00:56:13.000,2.0,2.56,1.0,N,249,246,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2.0,2020-01-01T00:07:28.000,2020-01-01T00:10:57.000,1.0,0.5,1.0,N,166,151,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
2.0,2020-01-01T00:16:11.000,2020-01-01T00:23:32.000,1.0,1.28,1.0,N,151,152,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2.0,2020-01-01T00:40:22.000,2020-01-01T01:00:38.000,1.0,6.17,1.0,N,152,248,1.0,21.5,0.5,0.5,0.0,0.0,0.3,24.75,0.0
1.0,2020-01-01T00:28:37.000,2020-01-01T00:48:10.000,3.0,4.7,1.0,N,107,43,1.0,17.0,3.0,0.5,4.15,0.0,0.3,24.95,2.5
1.0,2020-01-01T00:53:12.000,2020-01-01T00:56:44.000,1.0,0.7,1.0,N,238,151,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
2.0,2020-01-01T00:15:33.000,2020-01-01T00:27:06.000,3.0,1.11,1.0,N,229,170,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-01T00:30:49.000,2020-01-01T00:40:23.000,3.0,1.16,1.0,N,170,229,1.0,7.5,0.5,0.5,10.0,0.0,0.3,21.3,2.5
2.0,2020-01-01T00:43:11.000,2020-01-01T00:47:23.000,3.0,0.74,1.0,N,229,162,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01T00:55:53.000,2020-01-01T01:01:26.000,3.0,0.79,1.0,N,170,233,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01T00:07:45.000,2020-01-01T00:21:45.000,1.0,1.49,1.0,N,79,90,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2.0,2020-01-01T00:25:19.000,2020-01-01T00:44:33.000,1.0,2.52,1.0,N,234,43,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
1.0,2020-01-01T00:04:12.000,2020-01-01T00:20:36.000,0.0,6.1,1.0,N,231,141,1.0,20.5,3.0,0.5,4.85,0.0,0.3,29.15,2.5
1.0,2020-01-01T00:27:07.000,2020-01-01T00:36:14.000,0.0,2.0,1.0,N,229,79,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1.0,2020-01-01T00:38:31.000,2020-01-01T00:46:57.000,0.0,0.9,1.0,N,113,224,1.0,7.0,3.0,0.5,2.7,0.0,0.3,13.5,2.5
2.0,2020-01-01T00:16:41.000,2020-01-01T00:31:03.000,1.0,3.1,1.0,N,43,107,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2.0,2020-01-01T00:41:03.000,2020-01-01T00:48:29.000,1.0,1.41,1.0,N,79,234,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-01T00:20:16.000,2020-01-01T00:28:37.000,2.0,0.61,1.0,N,161,162,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01T00:57:05.000,2020-01-01T01:07:14.000,2.0,1.87,1.0,N,229,263,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1.0,2020-01-01T00:26:32.000,2020-01-01T01:04:26.000,2.0,6.0,1.0,N,142,113,1.0,25.5,3.0,0.5,5.86,0.0,0.3,35.16,2.5
1.0,2020-01-01T00:13:54.000,2020-01-01T00:22:52.000,1.0,1.3,1.0,N,87,13,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1.0,2020-01-01T00:26:44.000,2020-01-01T00:41:03.000,2.0,6.4,1.0,N,13,229,1.0,20.0,3.0,0.5,4.75,0.0,0.3,28.55,2.5
1.0,2020-01-01T00:48:38.000,2020-01-01T01:04:17.000,2.0,0.7,1.0,N,161,233,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
2.0,2020-01-01T00:13:39.000,2020-01-01T00:26:18.000,2.0,1.79,1.0,N,107,158,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2.0,2020-01-01T00:29:48.000,2020-01-01T00:44:51.000,1.0,1.35,1.0,N,158,90,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-01T00:47:22.000,2020-01-01T00:56:24.000,3.0,1.24,1.0,N,234,224,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2.0,2020-01-01T00:35:59.000,2020-01-01T00:44:34.000,6.0,1.07,1.0,N,161,233,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01T00:45:38.000,2020-01-01T00:50:19.000,6.0,0.92,1.0,N,233,137,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01T00:52:23.000,2020-01-01T00:55:58.000,6.0,0.46,1.0,N,137,170,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-01T00:38:04.000,2020-01-01T00:43:25.000,3.0,0.64,1.0,N,231,144,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01T00:51:17.000,2020-01-01T01:07:38.000,1.0,3.8,1.0,N,144,255,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1.0,2020-01-01T00:16:14.000,2020-01-01T00:20:17.000,1.0,1.4,1.0,N,239,24,1.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1.0,2020-01-01T00:22:56.000,2020-01-01T00:37:59.000,1.0,2.4,1.0,N,24,75,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0
1.0,2020-01-01T00:42:25.000,2020-01-01T00:44:21.000,1.0,0.6,1.0,N,263,141,1.0,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1.0,2020-01-01T00:45:25.000,2020-01-01T01:00:45.000,1.0,2.2,1.0,N,236,143,1.0,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
2.0,2020-01-01T00:32:00.000,2020-01-01T00:37:05.000,3.0,1.33,1.0,N,74,168,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2.0,2020-01-01T00:50:37.000,2020-01-01T00:52:39.000,2.0,0.3,1.0,N,140,140,1.0,3.5,0.5,0.5,2.19,0.0,0.3,9.49,2.5
2.0,2020-01-01T01:00:11.000,2020-01-01T01:08:17.000,3.0,1.52,1.0,N,229,137,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-01T00:17:37.000,2020-01-01T00:33:14.000,1.0,3.4,1.0,N,239,152,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2.0,2020-01-01T00:35:56.000,2020-01-01T00:41:07.000,1.0,0.69,1.0,N,152,41,1.0,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0.0
2.0,2020-01-01T00:43:15.000,2020-01-01T00:52:20.000,1.0,1.93,1.0,N,42,244,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
1.0,2020-01-01T00:24:23.000,2020-01-01T00:33:33.000,3.0,1.5,1.0,N,142,141,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1.0,2020-01-01T00:39:32.000,2020-01-01T00:46:12.000,2.0,0.8,1.0,N,237,263,1.0,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5
2.0,2020-01-01T00:15:42.000,2020-01-01T00:57:53.000,2.0,3.52,1.0,N,50,161,2.0,25.0,0.5,0.5,0.0,0.0,0.3,28.8,2.5
2.0,2020-01-01T00:03:04.000,2020-01-01T00:08:48.000,2.0,1.22,1.0,N,239,142,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01T00:10:08.000,2020-01-01T00:17:45.000,2.0,1.47,1.0,N,43,238,1.0,7.5,0.5,0.5,2.03,0.0,0.3,13.33,2.5
2.0,2020-01-01T00:19:25.000,2020-01-01T00:28:29.000,1.0,1.85,1.0,N,238,236,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-01T00:30:06.000,2020-01-01T00:33:50.000,1.0,0.81,1.0,N,236,263,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01T00:38:44.000,2020-01-01T00:48:32.000,1.0,1.39,1.0,N,141,239,1.0,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5
2.0,2020-01-01T00:49:53.000,2020-01-01T01:08:11.000,2.0,3.36,1.0,N,239,233,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2.0,2020-01-01T00:30:50.000,2020-01-01T00:54:07.000,5.0,2.53,1.0,N,90,161,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2.0,2020-01-01T00:55:03.000,2020-01-01T01:01:28.000,5.0,0.38,1.0,N,161,161,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
